,dteday,hr,holiday,workingday,hum,windspeed,temp_c,feels_like_c,light_out,total,fall,spring,summer,winter,clear,heavy,light,mist
4741,7/21/2011,11,0,1,0.63,20,32.42,42.9974,1,106,0,0,1,0,0,0,0,1
4742,7/21/2011,12,0,1,0.56,22,33.36,42.9974,1,135,0,0,1,0,1,0,0,0
4743,7/21/2011,13,0,1,0.56,20,33.36,42.9974,1,102,0,0,1,0,1,0,0,0
4744,7/21/2011,14,0,1,0.5,24,34.3,42.9974,1,147,0,0,1,0,1,0,0,0
4745,7/21/2011,15,0,1,0.53,17,34.3,44.9972,1,133,0,0,1,0,1,0,0,0
4746,7/21/2011,16,0,1,0.48,19,35.24,44.9972,1,210,0,0,1,0,1,0,0,0
4747,7/21/2011,17,0,1,0.45,20,35.24,44.0006,1,414,0,0,1,0,1,0,0,0
4748,7/21/2011,18,0,1,0.5,19,34.3,42.9974,1,382,0,0,1,0,1,0,0,0
4749,7/21/2011,19,0,1,0.67,19,32.42,44.9972,1,284,0,0,1,0,1,0,0,0
4750,7/21/2011,20,0,1,0.71,15,31.48,42.9974,1,237,0,0,1,0,1,0,0,0
4751,7/21/2011,21,0,1,0.75,15,30.54,42.9974,0,225,0,0,1,0,1,0,0,0
4752,7/21/2011,22,0,1,0.71,11,30.54,40.9976,0,149,0,0,1,0,1,0,0,0
4753,7/21/2011,23,0,1,0.71,11,29.6,38.0012,0,113,0,0,1,0,1,0,0,0
4754,7/22/2011,0,0,1,0.63,9,30.54,38.9978,0,60,0,0,1,0,1,0,0,0
4755,7/22/2011,1,0,1,0.63,0,29.6,36.0014,0,24,0,0,1,0,1,0,0,0
4756,7/22/2011,2,0,1,0.79,9,28.66,36.998,0,14,0,0,1,0,1,0,0,0
4757,7/22/2011,3,0,1,0.75,7,28.66,36.0014,0,7,0,0,1,0,1,0,0,0
4758,7/22/2011,4,0,1,0.75,7,27.72,32.9984,0,13,0,0,1,0,1,0,0,0
4759,7/22/2011,5,0,1,0.79,7,26.78,30.9986,1,19,0,0,1,0,1,0,0,0
4760,7/22/2011,6,0,1,0.75,6,27.72,32.9984,1,96,0,0,1,0,1,0,0,0
4761,7/22/2011,7,0,1,0.66,7,29.6,36.998,1,252,0,0,1,0,0,0,0,1
4762,7/22/2011,8,0,1,0.63,11,31.48,40.001,1,322,0,0,1,0,0,0,0,1
4763,7/22/2011,9,0,1,0.63,6,32.42,42.9974,1,208,0,0,1,0,1,0,0,0
4764,7/22/2011,10,0,1,0.53,6,34.3,44.9972,1,115,0,0,1,0,1,0,0,0
4765,7/22/2011,11,0,1,0.5,7,34.3,42.9974,1,109,0,0,1,0,1,0,0,0
4766,7/22/2011,12,0,1,0.48,11,36.18,46.997,1,115,0,0,1,0,1,0,0,0
4767,7/22/2011,13,0,1,0.51,11,36.18,48.9968,1,123,0,0,1,0,1,0,0,0
4768,7/22/2011,14,0,1,0.48,20,37.12,50.0,1,101,0,0,1,0,1,0,0,0
4769,7/22/2011,15,0,1,0.51,20,36.18,48.9968,1,133,0,0,1,0,1,0,0,0
4770,7/22/2011,16,0,1,0.39,20,34.3,38.9978,1,182,0,0,1,0,0,0,1,0
4771,7/22/2011,17,0,1,0.47,7,33.36,40.001,1,306,0,0,1,0,1,0,0,0
4772,7/22/2011,18,0,1,0.37,11,34.3,38.0012,1,284,0,0,1,0,1,0,0,0
4773,7/22/2011,19,0,1,0.41,7,32.42,36.0014,1,250,0,0,1,0,0,0,0,1
4774,7/22/2011,20,0,1,0.56,0,31.48,38.0012,1,212,0,0,1,0,1,0,0,0
4775,7/22/2011,21,0,1,0.59,6,30.54,36.998,0,190,0,0,1,0,1,0,0,0
4776,7/22/2011,22,0,1,0.49,6,31.48,36.0014,0,149,0,0,1,0,0,0,0,1
4777,7/22/2011,23,0,1,0.63,13,29.6,36.0014,0,103,0,0,1,0,1,0,0,0
4778,7/23/2011,0,0,0,0.56,0,30.54,36.0014,0,101,0,0,1,0,1,0,0,0
4779,7/23/2011,1,0,0,0.52,7,30.54,34.9982,0,70,0,0,1,0,1,0,0,0
4780,7/23/2011,2,0,0,0.52,0,30.54,34.9982,0,61,0,0,1,0,1,0,0,0
4781,7/23/2011,3,0,0,0.66,6,28.66,34.0016,0,22,0,0,1,0,1,0,0,0
4782,7/23/2011,4,0,0,0.66,7,27.72,32.0018,0,9,0,0,1,0,1,0,0,0
4783,7/23/2011,5,0,0,0.62,9,27.72,30.9986,1,7,0,0,1,0,1,0,0,0
4784,7/23/2011,6,0,0,0.52,9,29.6,32.9984,1,25,0,0,1,0,1,0,0,0
4785,7/23/2011,7,0,0,0.52,7,29.6,32.9984,1,45,0,0,1,0,1,0,0,0
4786,7/23/2011,8,0,0,0.49,17,31.48,36.0014,1,109,0,0,1,0,1,0,0,0
4787,7/23/2011,9,0,0,0.49,11,31.48,36.0014,1,132,0,0,1,0,1,0,0,0
4788,7/23/2011,10,0,0,0.41,15,32.42,36.0014,1,198,0,0,1,0,1,0,0,0
4789,7/23/2011,11,0,0,0.37,13,34.3,38.0012,1,216,0,0,1,0,1,0,0,0
4790,7/23/2011,12,0,0,0.37,7,35.24,40.9976,1,235,0,0,1,0,1,0,0,0
4791,7/23/2011,13,0,0,0.38,11,36.18,42.0008,1,245,0,0,1,0,1,0,0,0
4792,7/23/2011,14,0,0,0.42,0,35.24,42.9974,1,236,0,0,1,0,1,0,0,0
4793,7/23/2011,15,0,0,0.38,0,36.18,42.0008,1,215,0,0,1,0,1,0,0,0
4794,7/23/2011,16,0,0,0.38,9,36.18,42.0008,1,221,0,0,1,0,1,0,0,0
4795,7/23/2011,17,0,0,0.38,9,36.18,42.0008,1,197,0,0,1,0,1,0,0,0
4796,7/23/2011,18,0,0,0.4,15,35.24,42.0008,1,196,0,0,1,0,1,0,0,0
4797,7/23/2011,19,0,0,0.59,9,30.54,36.998,1,217,0,0,1,0,0,0,0,1
4798,7/23/2011,20,0,0,0.59,15,30.54,36.998,1,145,0,0,1,0,1,0,0,0
4799,7/23/2011,21,0,0,0.59,15,30.54,36.998,0,154,0,0,1,0,1,0,0,0
4800,7/23/2011,22,0,0,0.59,13,29.6,34.9982,0,125,0,0,1,0,1,0,0,0
4801,7/23/2011,23,0,0,0.59,7,29.6,34.9982,0,104,0,0,1,0,1,0,0,0
4802,7/24/2011,0,0,0,0.59,7,29.6,34.9982,0,119,0,0,1,0,1,0,0,0
4803,7/24/2011,1,0,0,0.66,7,28.66,34.0016,0,96,0,0,1,0,1,0,0,0
4804,7/24/2011,2,0,0,0.63,6,29.6,36.0014,0,60,0,0,1,0,1,0,0,0
4805,7/24/2011,3,0,0,0.63,6,29.6,36.0014,0,37,0,0,1,0,1,0,0,0
4806,7/24/2011,4,0,0,0.66,7,28.66,34.0016,0,6,0,0,1,0,1,0,0,0
4807,7/24/2011,5,0,0,0.66,6,28.66,34.0016,0,8,0,0,1,0,1,0,0,0
4808,7/24/2011,6,0,0,0.63,6,29.6,36.0014,1,22,0,0,1,0,0,0,0,1
4809,7/24/2011,7,0,0,0.59,9,29.6,34.9982,1,35,0,0,1,0,1,0,0,0
4810,7/24/2011,8,0,0,0.56,19,30.54,36.0014,1,104,0,0,1,0,1,0,0,0
4811,7/24/2011,9,0,0,0.56,26,30.54,36.0014,1,154,0,0,1,0,1,0,0,0
4812,7/24/2011,10,0,0,0.5,22,32.42,38.0012,1,226,0,0,1,0,1,0,0,0
4813,7/24/2011,11,0,0,0.53,17,31.48,36.998,1,243,0,0,1,0,1,0,0,0
4814,7/24/2011,12,0,0,0.45,11,34.3,40.9976,1,246,0,0,1,0,1,0,0,0
4815,7/24/2011,13,0,0,0.47,15,32.42,36.998,1,252,0,0,1,0,1,0,0,0
4816,7/24/2011,14,0,0,0.5,19,32.42,38.0012,1,283,0,0,1,0,1,0,0,0
4817,7/24/2011,15,0,0,0.42,17,34.3,40.001,1,238,0,0,1,0,1,0,0,0
4818,7/24/2011,16,0,0,0.42,17,34.3,40.001,1,249,0,0,1,0,1,0,0,0
4819,7/24/2011,17,0,0,0.39,7,34.3,38.9978,1,249,0,0,1,0,1,0,0,0
4820,7/24/2011,18,0,0,0.42,11,33.36,38.0012,1,243,0,0,1,0,1,0,0,0
4821,7/24/2011,19,0,0,0.47,11,32.42,36.998,1,240,0,0,1,0,1,0,0,0
4822,7/24/2011,20,0,0,0.49,11,31.48,36.0014,1,195,0,0,1,0,1,0,0,0
4823,7/24/2011,21,0,0,0.63,9,29.6,36.0014,0,153,0,0,1,0,1,0,0,0
4824,7/24/2011,22,0,0,0.66,0,28.66,34.0016,0,98,0,0,1,0,1,0,0,0
4825,7/24/2011,23,0,0,0.7,6,27.72,32.0018,0,50,0,0,1,0,0,0,0,1
4826,7/25/2011,0,0,1,0.7,0,27.72,32.0018,0,34,0,0,1,0,0,0,0,1
4827,7/25/2011,1,0,1,0.75,6,27.72,32.9984,0,12,0,0,1,0,0,0,0,1
4828,7/25/2011,2,0,1,0.79,6,26.78,30.9986,0,6,0,0,1,0,0,0,0,1
4829,7/25/2011,3,0,1,0.79,0,26.78,30.9986,0,4,0,0,1,0,1,0,0,0
4830,7/25/2011,4,0,1,0.84,6,25.84,30.9986,0,6,0,0,1,0,1,0,0,0
4831,7/25/2011,5,0,1,0.84,6,25.84,30.9986,0,24,0,0,1,0,1,0,0,0
4832,7/25/2011,6,0,1,0.84,6,25.84,30.9986,1,107,0,0,1,0,0,0,0,1
4833,7/25/2011,7,0,1,0.79,0,26.78,30.9986,1,277,0,0,1,0,0,0,0,1
4834,7/25/2011,8,0,1,0.75,0,27.72,32.9984,1,387,0,0,1,0,0,0,0,1
4835,7/25/2011,9,0,1,0.66,0,29.6,36.998,1,135,0,0,1,0,1,0,0,0
4836,7/25/2011,10,0,1,0.59,0,30.54,36.998,1,84,0,0,1,0,1,0,0,0
4837,7/25/2011,11,0,1,0.59,13,31.48,38.9978,1,107,0,0,1,0,0,0,0,1
4838,7/25/2011,12,0,1,0.59,13,31.48,38.9978,1,67,0,0,1,0,0,0,0,1
4839,7/25/2011,13,0,1,0.74,9,26.78,30.9986,1,78,0,0,1,0,0,0,0,1
4840,7/25/2011,14,0,1,0.79,13,25.84,30.002,1,90,0,0,1,0,0,0,0,1
4841,7/25/2011,15,0,1,0.84,26,24.9,28.0022,1,112,0,0,1,0,1,0,0,0
4842,7/25/2011,16,0,1,0.84,15,24.9,28.0022,1,198,0,0,1,0,1,0,0,0
4843,7/25/2011,17,0,1,0.74,0,25.84,30.002,1,485,0,0,1,0,1,0,0,0
4844,7/25/2011,18,0,1,0.74,6,26.78,30.9986,1,533,0,0,1,0,1,0,0,0
4845,7/25/2011,19,0,1,0.7,6,26.78,30.002,1,386,0,0,1,0,1,0,0,0
4846,7/25/2011,20,0,1,0.74,9,25.84,30.002,1,302,0,0,1,0,1,0,0,0
4847,7/25/2011,21,0,1,0.84,0,24.9,28.0022,0,194,0,0,1,0,1,0,0,0
4848,7/25/2011,22,0,1,0.84,0,24.9,28.0022,0,125,0,0,1,0,1,0,0,0
4849,7/25/2011,23,0,1,0.84,6,24.9,28.0022,0,87,0,0,1,0,1,0,0,0
4850,7/26/2011,0,0,1,0.79,7,24.9,28.0022,0,28,0,0,1,0,1,0,0,0
4851,7/26/2011,1,0,1,0.79,7,24.9,28.0022,0,12,0,0,1,0,1,0,0,0
4852,7/26/2011,2,0,1,0.89,7,23.96,26.0024,0,7,0,0,1,0,1,0,0,0
4853,7/26/2011,3,0,1,0.89,9,23.96,26.0024,0,4,0,0,1,0,1,0,0,0
4854,7/26/2011,4,0,1,0.88,11,23.96,26.0024,0,6,0,0,1,0,1,0,0,0
4855,7/26/2011,5,0,1,0.89,6,23.02,22.9994,0,27,0,0,1,0,1,0,0,0
4856,7/26/2011,6,0,1,0.83,15,23.96,26.0024,1,110,0,0,1,0,1,0,0,0
4857,7/26/2011,7,0,1,0.66,19,25.84,28.9988,1,318,0,0,1,0,1,0,0,0
4858,7/26/2011,8,0,1,0.55,13,26.78,28.9988,1,424,0,0,1,0,1,0,0,0
4859,7/26/2011,9,0,1,0.4,15,27.72,28.9988,1,187,0,0,1,0,1,0,0,0
4860,7/26/2011,10,0,1,0.31,15,29.6,30.002,1,138,0,0,1,0,1,0,0,0
4861,7/26/2011,11,0,1,0.3,0,30.54,30.9986,1,151,0,0,1,0,1,0,0,0
4862,7/26/2011,12,0,1,0.28,0,31.48,32.0018,1,147,0,0,1,0,1,0,0,0
4863,7/26/2011,13,0,1,0.32,20,31.48,32.0018,1,182,0,0,1,0,1,0,0,0
4864,7/26/2011,14,0,1,0.3,19,32.42,32.9984,1,147,0,0,1,0,1,0,0,0
4865,7/26/2011,15,0,1,0.28,22,33.36,34.0016,1,163,0,0,1,0,1,0,0,0
4866,7/26/2011,16,0,1,0.36,19,32.42,34.0016,1,254,0,0,1,0,1,0,0,0
4867,7/26/2011,17,0,1,0.36,24,32.42,34.0016,1,537,0,0,1,0,1,0,0,0
4868,7/26/2011,18,0,1,0.39,26,31.48,32.9984,1,546,0,0,1,0,1,0,0,0
4869,7/26/2011,19,0,1,0.43,20,30.54,32.9984,1,398,0,0,1,0,1,0,0,0
4870,7/26/2011,20,0,1,0.46,17,29.6,32.0018,1,290,0,0,1,0,1,0,0,0
4871,7/26/2011,21,0,1,0.49,15,28.66,30.9986,0,267,0,0,1,0,1,0,0,0
4872,7/26/2011,22,0,1,0.55,9,27.72,30.002,0,158,0,0,1,0,1,0,0,0
4873,7/26/2011,23,0,1,0.58,7,27.72,30.9986,0,89,0,0,1,0,1,0,0,0
4874,7/27/2011,0,0,1,0.52,11,28.66,30.9986,0,45,0,0,1,0,0,0,0,1
4875,7/27/2011,1,0,1,0.49,13,28.66,30.9986,0,10,0,0,1,0,1,0,0,0
4876,7/27/2011,2,0,1,0.52,20,27.72,30.002,0,6,0,0,1,0,1,0,0,0
4877,7/27/2011,3,0,1,0.58,11,25.84,28.0022,0,4,0,0,1,0,1,0,0,0
4878,7/27/2011,4,0,1,0.51,13,25.84,28.0022,0,4,0,0,1,0,1,0,0,0
4879,7/27/2011,5,0,1,0.54,19,24.9,26.999,0,18,0,0,1,0,1,0,0,0
4880,7/27/2011,6,0,1,0.54,15,24.9,26.999,1,123,0,0,1,0,1,0,0,0
4881,7/27/2011,7,0,1,0.48,17,25.84,28.0022,1,347,0,0,1,0,1,0,0,0
4882,7/27/2011,8,0,1,0.42,17,26.78,28.0022,1,433,0,0,1,0,1,0,0,0
4883,7/27/2011,9,0,1,0.35,17,27.72,28.0022,1,216,0,0,1,0,1,0,0,0
4884,7/27/2011,10,0,1,0.33,0,28.66,28.9988,1,114,0,0,1,0,1,0,0,0
4885,7/27/2011,11,0,1,0.31,0,29.6,30.002,1,136,0,0,1,0,1,0,0,0
4886,7/27/2011,12,0,1,0.3,19,30.54,30.9986,1,169,0,0,1,0,1,0,0,0
4887,7/27/2011,13,0,1,0.3,24,31.48,32.0018,1,180,0,0,1,0,1,0,0,0
4888,7/27/2011,14,0,1,0.28,15,31.48,32.0018,1,127,0,0,1,0,1,0,0,0
4889,7/27/2011,15,0,1,0.26,17,32.42,32.9984,1,140,0,0,1,0,1,0,0,0
4890,7/27/2011,16,0,1,0.25,11,32.42,32.0018,1,268,0,0,1,0,1,0,0,0
4891,7/27/2011,17,0,1,0.26,15,31.48,30.9986,1,572,0,0,1,0,1,0,0,0
4892,7/27/2011,18,0,1,0.28,7,30.54,30.9986,1,541,0,0,1,0,1,0,0,0
4893,7/27/2011,19,0,1,0.29,6,29.6,30.002,1,375,0,0,1,0,1,0,0,0
4894,7/27/2011,20,0,1,0.45,15,27.72,28.9988,1,294,0,0,1,0,1,0,0,0
4895,7/27/2011,21,0,1,0.48,7,26.78,28.0022,0,245,0,0,1,0,1,0,0,0
4896,7/27/2011,22,0,1,0.48,0,25.84,28.0022,0,180,0,0,1,0,1,0,0,0
4897,7/27/2011,23,0,1,0.45,6,26.78,28.0022,0,109,0,0,1,0,1,0,0,0
4898,7/28/2011,0,0,1,0.51,9,24.9,26.999,0,45,0,0,1,0,1,0,0,0
4899,7/28/2011,1,0,1,0.51,0,25.84,28.0022,0,29,0,0,1,0,1,0,0,0
4900,7/28/2011,2,0,1,0.54,7,25.84,28.0022,0,7,0,0,1,0,1,0,0,0
4901,7/28/2011,3,0,1,0.54,0,25.84,28.0022,0,5,0,0,1,0,1,0,0,0
4902,7/28/2011,4,0,1,0.61,7,24.9,26.999,0,6,0,0,1,0,1,0,0,0
4903,7/28/2011,5,0,1,0.65,7,24.9,26.999,0,27,0,0,1,0,1,0,0,0
4904,7/28/2011,6,0,1,0.7,6,24.9,26.999,1,116,0,0,1,0,1,0,0,0
4905,7/28/2011,7,0,1,0.7,11,25.84,28.9988,1,305,0,0,1,0,1,0,0,0
4906,7/28/2011,8,0,1,0.66,11,26.78,30.002,1,456,0,0,1,0,1,0,0,0
4907,7/28/2011,9,0,1,0.59,13,28.66,32.9984,1,210,0,0,1,0,1,0,0,0
4908,7/28/2011,10,0,1,0.55,19,29.6,34.0016,1,116,0,0,1,0,1,0,0,0
4909,7/28/2011,11,0,1,0.56,19,31.48,38.0012,1,154,0,0,1,0,1,0,0,0
4910,7/28/2011,12,0,1,0.53,17,31.48,36.998,1,186,0,0,1,0,1,0,0,0
4911,7/28/2011,13,0,1,0.47,17,32.42,36.998,1,152,0,0,1,0,1,0,0,0
4912,7/28/2011,14,0,1,0.49,17,31.48,36.0014,1,138,0,0,1,0,0,0,0,1
4913,7/28/2011,15,0,1,0.5,13,32.42,38.0012,1,146,0,0,1,0,1,0,0,0
4914,7/28/2011,16,0,1,0.47,11,32.42,36.998,1,256,0,0,1,0,1,0,0,0
4915,7/28/2011,17,0,1,0.53,13,31.48,36.998,1,468,0,0,1,0,1,0,0,0
4916,7/28/2011,18,0,1,0.56,15,31.48,38.0012,1,483,0,0,1,0,1,0,0,0
4917,7/28/2011,19,0,1,0.59,13,30.54,36.998,1,322,0,0,1,0,1,0,0,0
4918,7/28/2011,20,0,1,0.63,13,29.6,36.0014,1,270,0,0,1,0,1,0,0,0
4919,7/28/2011,21,0,1,0.66,19,28.66,34.0016,0,196,0,0,1,0,1,0,0,0
4920,7/28/2011,22,0,1,0.7,17,27.72,32.0018,0,174,0,0,1,0,1,0,0,0
4921,7/28/2011,23,0,1,0.75,13,27.72,32.9984,0,123,0,0,1,0,1,0,0,0
4922,7/29/2011,0,0,1,0.79,11,26.78,30.9986,0,57,0,0,1,0,1,0,0,0
4923,7/29/2011,1,0,1,0.79,9,26.78,30.9986,0,34,0,0,1,0,1,0,0,0
4924,7/29/2011,2,0,1,0.79,0,26.78,30.9986,0,13,0,0,1,0,1,0,0,0
4925,7/29/2011,3,0,1,0.79,0,26.78,30.9986,0,11,0,0,1,0,1,0,0,0
4926,7/29/2011,4,0,1,0.84,9,25.84,30.9986,0,6,0,0,1,0,1,0,0,0
4927,7/29/2011,5,0,1,0.84,0,25.84,30.9986,0,27,0,0,1,0,1,0,0,0
4928,7/29/2011,6,0,1,0.84,0,25.84,30.9986,1,90,0,0,1,0,0,0,0,1
4929,7/29/2011,7,0,1,0.79,6,26.78,30.9986,1,254,0,0,1,0,0,0,0,1
4930,7/29/2011,8,0,1,0.77,0,27.72,34.9982,1,384,0,0,1,0,0,0,0,1
4931,7/29/2011,9,0,1,0.47,17,32.42,36.998,1,179,0,0,1,0,1,0,0,0
4932,7/29/2011,10,0,1,0.42,19,34.3,40.001,1,106,0,0,1,0,1,0,0,0
4933,7/29/2011,11,0,1,0.4,20,35.24,42.0008,1,161,0,0,1,0,1,0,0,0
4934,7/29/2011,12,0,1,0.31,19,37.12,40.9976,1,135,0,0,1,0,1,0,0,0
4935,7/29/2011,13,0,1,0.31,0,36.18,38.9978,1,156,0,0,1,0,1,0,0,0
4936,7/29/2011,14,0,1,0.3,15,37.12,40.9976,1,148,0,0,1,0,1,0,0,0
4937,7/29/2011,15,0,1,0.3,17,37.12,40.9976,1,169,0,0,1,0,1,0,0,0
4938,7/29/2011,16,0,1,0.3,26,37.12,40.9976,1,233,0,0,1,0,1,0,0,0
4939,7/29/2011,17,0,1,0.3,20,37.12,40.9976,1,421,0,0,1,0,1,0,0,0
4940,7/29/2011,18,0,1,0.37,22,35.24,40.9976,1,362,0,0,1,0,1,0,0,0
4941,7/29/2011,19,0,1,0.42,15,34.3,40.001,1,241,0,0,1,0,1,0,0,0
4942,7/29/2011,20,0,1,0.41,22,32.42,36.0014,1,206,0,0,1,0,1,0,0,0
4943,7/29/2011,21,0,1,0.46,11,30.54,34.0016,0,163,0,0,1,0,1,0,0,0
4944,7/29/2011,22,0,1,0.49,15,29.6,32.9984,0,174,0,0,1,0,1,0,0,0
4945,7/29/2011,23,0,1,0.52,7,28.66,30.9986,0,116,0,0,1,0,1,0,0,0
4946,7/30/2011,0,0,0,0.55,13,27.72,30.002,0,133,0,0,1,0,1,0,0,0
4947,7/30/2011,1,0,0,0.55,6,27.72,30.002,0,90,0,0,1,0,1,0,0,0
4948,7/30/2011,2,0,0,0.55,7,27.72,30.002,0,42,0,0,1,0,1,0,0,0
4949,7/30/2011,3,0,0,0.62,11,26.78,28.9988,0,43,0,0,1,0,1,0,0,0
4950,7/30/2011,4,0,0,0.66,11,25.84,28.9988,0,10,0,0,1,0,1,0,0,0
4951,7/30/2011,5,0,0,0.7,19,25.84,28.9988,0,13,0,0,1,0,1,0,0,0
4952,7/30/2011,6,0,0,0.7,20,25.84,28.9988,1,24,0,0,1,0,1,0,0,0
4953,7/30/2011,7,0,0,0.66,13,27.72,32.0018,1,42,0,0,1,0,1,0,0,0
4954,7/30/2011,8,0,0,0.59,15,28.66,32.9984,1,114,0,0,1,0,1,0,0,0
4955,7/30/2011,9,0,0,0.46,20,30.54,34.0016,1,174,0,0,1,0,1,0,0,0
4956,7/30/2011,10,0,0,0.41,20,30.54,32.9984,1,261,0,0,1,0,1,0,0,0
4957,7/30/2011,11,0,0,0.36,13,31.48,32.9984,1,317,0,0,1,0,1,0,0,0
4958,7/30/2011,12,0,0,0.32,11,31.48,32.0018,1,341,0,0,1,0,1,0,0,0
4959,7/30/2011,13,0,0,0.29,0,33.36,34.0016,1,308,0,0,1,0,1,0,0,0
4960,7/30/2011,14,0,0,0.29,0,34.3,36.0014,1,305,0,0,1,0,1,0,0,0
4961,7/30/2011,15,0,0,0.31,9,34.3,36.998,1,302,0,0,1,0,1,0,0,0
4962,7/30/2011,16,0,0,0.27,15,34.3,36.0014,1,302,0,0,1,0,1,0,0,0
4963,7/30/2011,17,0,0,0.29,7,34.3,36.0014,1,302,0,0,1,0,1,0,0,0
4964,7/30/2011,18,0,0,0.28,13,33.36,34.0016,1,299,0,0,1,0,1,0,0,0
4965,7/30/2011,19,0,0,0.33,15,26.78,26.999,1,256,0,0,1,0,1,0,0,0
4966,7/30/2011,20,0,0,0.43,9,30.54,32.9984,1,206,0,0,1,0,1,0,0,0
4967,7/30/2011,21,0,0,0.49,11,29.6,32.9984,0,205,0,0,1,0,1,0,0,0
4968,7/30/2011,22,0,0,0.52,7,28.66,30.9986,0,209,0,0,1,0,1,0,0,0
4969,7/30/2011,23,0,0,0.55,6,27.72,30.002,0,177,0,0,1,0,1,0,0,0
4970,7/31/2011,0,0,0,0.55,6,27.72,30.002,0,113,0,0,1,0,1,0,0,0
4971,7/31/2011,1,0,0,0.62,6,26.78,28.9988,0,79,0,0,1,0,1,0,0,0
4972,7/31/2011,2,0,0,0.66,6,26.78,30.002,0,67,0,0,1,0,1,0,0,0
4973,7/31/2011,3,0,0,0.66,0,26.78,30.002,0,50,0,0,1,0,1,0,0,0
4974,7/31/2011,4,0,0,0.7,0,25.84,28.9988,0,13,0,0,1,0,1,0,0,0
4975,7/31/2011,5,0,0,0.69,0,25.84,28.9988,0,8,0,0,1,0,1,0,0,0
4976,7/31/2011,6,0,0,0.7,0,26.78,30.002,1,13,0,0,1,0,1,0,0,0
4977,7/31/2011,7,0,0,0.58,9,26.78,28.9988,1,45,0,0,1,0,1,0,0,0
4978,7/31/2011,8,0,0,0.55,15,27.72,30.002,1,142,0,0,1,0,1,0,0,0
4979,7/31/2011,9,0,0,0.49,0,29.6,32.9984,1,183,0,0,1,0,1,0,0,0
4980,7/31/2011,10,0,0,0.36,11,31.48,32.9984,1,254,0,0,1,0,1,0,0,0
4981,7/31/2011,11,0,0,0.28,11,32.42,32.9984,1,275,0,0,1,0,1,0,0,0
4982,7/31/2011,12,0,0,0.25,13,34.3,34.9982,1,338,0,0,1,0,1,0,0,0
4983,7/31/2011,13,0,0,0.24,9,34.3,34.9982,1,294,0,0,1,0,1,0,0,0
4984,7/31/2011,14,0,0,0.24,11,34.3,34.9982,1,326,0,0,1,0,1,0,0,0
4985,7/31/2011,15,0,0,0.18,20,35.24,34.9982,1,293,0,0,1,0,1,0,0,0
4986,7/31/2011,16,0,0,0.17,19,35.24,34.9982,1,306,0,0,1,0,1,0,0,0
4987,7/31/2011,17,0,0,0.16,11,35.24,34.9982,1,320,0,0,1,0,1,0,0,0
4988,7/31/2011,18,0,0,0.41,19,32.42,36.0014,1,304,0,0,1,0,1,0,0,0
4989,7/31/2011,19,0,0,0.55,22,29.6,34.0016,1,274,0,0,1,0,1,0,0,0
4990,7/31/2011,20,0,0,0.55,22,29.6,34.0016,1,275,0,0,1,0,1,0,0,0
4991,7/31/2011,21,0,0,0.59,20,28.66,32.9984,0,164,0,0,1,0,1,0,0,0
4992,7/31/2011,22,0,0,0.7,20,26.78,30.002,0,96,0,0,1,0,1,0,0,0
4993,7/31/2011,23,0,0,0.66,15,26.78,30.002,0,70,0,0,1,0,1,0,0,0
4994,8/1/2011,0,0,1,0.7,15,25.84,28.9988,0,29,0,0,1,0,1,0,0,0
4995,8/1/2011,1,0,1,0.74,13,25.84,30.002,0,17,0,0,1,0,1,0,0,0
4996,8/1/2011,2,0,1,0.74,7,24.9,28.0022,0,11,0,0,1,0,1,0,0,0
4997,8/1/2011,3,0,1,0.79,11,24.9,28.0022,0,4,0,0,1,0,1,0,0,0
4998,8/1/2011,4,0,1,0.83,9,23.02,24.0026,0,4,0,0,1,0,1,0,0,0
4999,8/1/2011,5,0,1,0.83,7,23.02,24.0026,0,26,0,0,1,0,1,0,0,0
5000,8/1/2011,6,0,1,0.83,6,23.02,24.0026,1,100,0,0,1,0,1,0,0,0
5001,8/1/2011,7,0,1,0.62,0,26.78,28.9988,1,282,0,0,1,0,1,0,0,0
5002,8/1/2011,8,0,1,0.43,13,29.6,32.0018,1,382,0,0,1,0,1,0,0,0
5003,8/1/2011,9,0,1,0.41,0,30.54,32.9984,1,166,0,0,1,0,1,0,0,0
5004,8/1/2011,10,0,1,0.36,11,32.42,34.0016,1,97,0,0,1,0,1,0,0,0
5005,8/1/2011,11,0,1,0.32,11,33.36,34.9982,1,119,0,0,1,0,1,0,0,0
5006,8/1/2011,12,0,1,0.33,17,34.3,36.998,1,168,0,0,1,0,1,0,0,0
5007,8/1/2011,13,0,1,0.31,20,34.3,36.998,1,150,0,0,1,0,1,0,0,0
5008,8/1/2011,14,0,1,0.29,13,35.24,38.0012,1,123,0,0,1,0,1,0,0,0
5009,8/1/2011,15,0,1,0.27,0,34.3,36.0014,1,129,0,0,1,0,1,0,0,0
5010,8/1/2011,16,0,1,0.27,0,34.3,36.0014,1,231,0,0,1,0,1,0,0,0
5011,8/1/2011,17,0,1,0.45,20,27.72,28.9988,1,514,0,0,1,0,1,0,0,0
5012,8/1/2011,18,0,1,0.43,13,28.66,30.002,1,543,0,0,1,0,1,0,0,0
5013,8/1/2011,19,0,1,0.51,15,26.78,28.0022,1,413,0,0,1,0,1,0,0,0
5014,8/1/2011,20,0,1,0.62,15,25.84,28.9988,1,305,0,0,1,0,1,0,0,0
